order_id,order_timestamp,customer_id,product_id,item_name,category,qty,unit_price,discount_pct,region,channel
ORD2025032201225,2025-03-22T21:09:13,C40229,P006,Denim Jeans,Apparel,1,63.41,0.0,East,web
ORD2025032201226,2025-03-22T07:43:33,C24898,P009,Notebook A5,Stationery,4,5.07,0.0,East,web
ORD2025032201227,2025-03-22T00:51:29,C42078,P004,Resistance Bands,Fitness,1,20.05,0.1,East,web
ORD2025032201228,2025-03-22T09:56:50,C08948,P004,Resistance Bands,Fitness,1,19.67,0.15,North,web
ORD2025032201229,2025-03-22T09:08:12,C06693,P006,Denim Jeans,Apparel,3,55.6,0.0,East,store
ORD2025032201230,2025-03-22T00:20:44,C37387,P005,Cotton T-Shirt,Apparel,2,18.4,0.1,North,mobile
ORD2025032201231,2025-03-22T06:21:45,C38301,P004,Resistance Bands,Fitness,1,17.73,0.0,West,web
ORD2025032201232,2025-03-22T22:06:58,C17599,P003,Yoga Mat,Fitness,3,19.67,0.05,South,mobile
ORD2025032201233,2025-03-22T20:37:36,C07977,P010,Gel Pen Set,Stationery,2,6.35,0.0,North,mobile
ORD2025032201234,2025-03-22T20:02:43,C21377,P007,Coffee Beans 250g,Grocery,3,15.1,0.0,East,mobile
ORD2025032201235,2025-03-22T07:36:54,C01316,P001,Wireless Mouse,Electronics,2,28.83,0.0,East,mobile
ORD2025032201236,2025-03-22T04:58:12,C10745,P012,Running Shoes,Apparel,1,84.34,0.05,North,web
ORD2025032201237,2025-03-22T07:33:32,C18890,P005,Cotton T-Shirt,Apparel,1,21.33,0.05,South,web
ORD2025032201238,2025-03-22T18:34:05,C19978,P007,Coffee Beans 250g,Grocery,1,10.1,0.05,East,web
ORD2025032201239,2025-03-22T21:43:14,C09059,P005,Cotton T-Shirt,Apparel,1,25.91,0.05,East,mobile
ORD2025032201240,2025-03-22T18:40:06,C04356,P011,Bluetooth Speaker,Electronics,1,56.01,0.05,North,web
ORD2025032201241,2025-03-22T21:02:00,C05817,P006,Denim Jeans,Apparel,2,58.48,0.0,West,web
ORD2025032201242,2025-03-22T04:51:49,C06938,P010,Gel Pen Set,Stationery,2,6.78,0.15,West,mobile
ORD2025032201243,2025-03-22T00:34:58,C44308,P003,Yoga Mat,Fitness,1,19.8,0.0,East,mobile
ORD2025032201244,2025-03-22T01:51:26,C10624,P010,Gel Pen Set,Stationery,1,5.73,0.05,North,mobile
ORD2025032201245,2025-03-22T14:21:27,C38488,P006,Denim Jeans,Apparel,2,41.06,0.0,South,mobile
ORD2025032201246,2025-03-22T02:44:54,C31921,P001,Wireless Mouse,Electronics,3,33.5,0.0,West,mobile
ORD2025032201247,2025-03-22T13:47:45,C46801,P005,Cotton T-Shirt,Apparel,1,27.96,0.0,North,mobile
ORD2025032201248,2025-03-22T19:39:07,C24059,P006,Denim Jeans,Apparel,1,41.22,0.0,West,web
ORD2025032201249,2025-03-22T14:19:25,C45573,P006,Denim Jeans,Apparel,3,54.07,0.15,West,mobile
ORD2025032201250,2025-03-22T10:56:08,C17770,P007,Coffee Beans 250g,Grocery,1,15.96,0.05,North,mobile
ORD2025032201251,2025-03-22T20:12:09,C09509,P010,Gel Pen Set,Stationery,1,6.32,0.0,West,store
ORD2025032201252,2025-03-22T01:13:47,C14909,P008,Olive Oil 500ml,Grocery,1,14.52,0.05,North,web
ORD2025032201253,2025-03-22T11:30:58,C09402,P010,Gel Pen Set,Stationery,1,4.97,0.1,East,web
ORD2025032201254,2025-03-22T12:45:23,C26928,P012,Running Shoes,Apparel,1,55.15,0.0,West,mobile
ORD2025032201255,2025-03-22T14:39:18,C39672,P003,Yoga Mat,Fitness,1,18.1,0.05,North,web
ORD2025032201256,2025-03-22T01:50:40,C45063,P009,Notebook A5,Stationery,1,5.01,0.1,North,web
ORD2025032201257,2025-03-22T01:44:52,C12066,P002,USB-C Cable,Electronics,3,14.0,0.0,East,mobile
ORD2025032201258,2025-03-22T03:29:46,C39972,P005,Cotton T-Shirt,Apparel,2,27.6,0.1,South,web
ORD2025032201259,2025-03-22T01:07:57,C09843,P008,Olive Oil 500ml,Grocery,1,11.11,0.1,West,mobile
ORD2025032201260,2025-03-22T10:56:10,C10655,P004,Resistance Bands,Fitness,1,12.33,0.0,South,web
ORD2025032201261,2025-03-22T08:49:34,C06736,P005,Cotton T-Shirt,Apparel,2,16.66,0.15,West,mobile
ORD2025032201262,2025-03-22T22:03:26,C29901,P005,Cotton T-Shirt,Apparel,1,19.86,0.05,North,mobile
ORD2025032201263,2025-03-22T10:10:04,C07253,P004,Resistance Bands,Fitness,2,12.35,0.0,West,mobile
ORD2025032201264,2025-03-22T15:54:31,C28568,P011,Bluetooth Speaker,Electronics,1,58.12,0.15,South,web
ORD2025032201265,2025-03-22T21:11:03,C24314,P004,Resistance Bands,Fitness,3,17.54,0.1,South,web
ORD2025032201266,2025-03-22T20:17:51,C43477,P001,Wireless Mouse,Electronics,2,32.77,0.1,West,web
ORD2025032201267,2025-03-22T13:31:19,C48541,P007,Coffee Beans 250g,Grocery,1,12.68,0.0,West,web
ORD2025032201268,2025-03-22T16:24:08,C35685,P009,Notebook A5,Stationery,2,8.97,0.0,East,web
ORD2025032201269,2025-03-22T15:11:24,C01424,P003,Yoga Mat,Fitness,1,26.81,0.0,South,mobile
ORD2025032201270,2025-03-22T11:47:56,C16274,P005,Cotton T-Shirt,Apparel,1,26.31,0.0,South,store
ORD2025032201271,2025-03-22T12:32:33,C05173,P012,Running Shoes,Apparel,2,67.6,0.1,South,store
ORD2025032201272,2025-03-22T00:03:15,C00697,P011,Bluetooth Speaker,Electronics,1,74.91,0.0,South,web
ORD2025032201273,2025-03-22T13:08:58,C00051,P006,Denim Jeans,Apparel,1,64.5,0.05,West,web
ORD2025032201274,2025-03-22T12:51:39,C47638,P001,Wireless Mouse,Electronics,4,38.42,0.15,West,web
ORD2025032201275,2025-03-22T04:47:01,C10241,P006,Denim Jeans,Apparel,1,53.5,0.05,West,web
ORD2025032201276,2025-03-22T09:57:02,C36705,P006,Denim Jeans,Apparel,1,54.97,0.05,East,mobile
ORD2025032201277,2025-03-22T06:59:18,C34644,P003,Yoga Mat,Fitness,1,27.95,0.0,South,web
ORD2025032201278,2025-03-22T07:21:59,C36372,P002,USB-C Cable,Electronics,1,13.78,0.05,North,web
ORD2025032201279,2025-03-22T00:26:49,C48418,P004,Resistance Bands,Fitness,1,18.49,0.0,West,mobile
ORD2025032201280,2025-03-22T20:39:52,C01820,P009,Notebook A5,Stationery,5,8.11,0.05,West,web
ORD2025032201281,2025-03-22T00:18:36,C28214,P005,Cotton T-Shirt,Apparel,1,19.39,0.0,East,web
ORD2025032201282,2025-03-22T10:41:50,C39874,P007,Coffee Beans 250g,Grocery,1,15.83,0.0,East,web
ORD2025032201283,2025-03-22T02:42:50,C15275,P005,Cotton T-Shirt,Apparel,2,22.49,0.0,South,web
ORD2025032201284,2025-03-22T12:46:35,C21725,P008,Olive Oil 500ml,Grocery,1,13.13,0.0,West,mobile
ORD2025032201285,2025-03-22T00:28:18,C01255,P009,Notebook A5,Stationery,1,4.28,0.0,East,mobile
ORD2025032201286,2025-03-22T13:51:30,C21428,P005,Cotton T-Shirt,Apparel,1,21.8,0.0,North,web
ORD2025032201287,2025-03-22T18:20:47,C49164,P002,USB-C Cable,Electronics,1,9.98,0.05,West,web
ORD2025032201288,2025-03-22T08:21:24,C30168,P006,Denim Jeans,Apparel,3,39.05,0.0,East,mobile
ORD2025032201289,2025-03-22T00:58:29,C42707,P007,Coffee Beans 250g,Grocery,1,13.66,0.1,South,web
ORD2025032201290,2025-03-22T05:50:37,C49834,P005,Cotton T-Shirt,Apparel,1,16.72,0.1,East,mobile
ORD2025032201291,2025-03-22T22:32:24,C01268,P005,Cotton T-Shirt,Apparel,5,16.73,0.0,West,web
ORD2025032201292,2025-03-22T02:45:05,C43372,P011,Bluetooth Speaker,Electronics,2,85.81,0.0,South,web
ORD2025032201293,2025-03-22T10:54:12,C47177,P006,Denim Jeans,Apparel,2,54.6,0.0,West,mobile
ORD2025032201294,2025-03-22T09:48:13,C13270,P002,USB-C Cable,Electronics,2,8.37,0.05,North,mobile
ORD2025032201295,2025-03-22T14:42:54,C12218,P008,Olive Oil 500ml,Grocery,1,13.25,0.0,West,store
ORD2025032201296,2025-03-22T20:53:27,C09318,P002,USB-C Cable,Electronics,4,14.76,0.15,West,web
ORD2025032201297,2025-03-22T08:24:10,C11123,P006,Denim Jeans,Apparel,1,54.23,0.05,North,web
ORD2025032201298,2025-03-22T19:47:30,C03608,P011,Bluetooth Speaker,Electronics,2,59.33,0.0,South,store
ORD2025032201299,2025-03-22T06:40:11,C35045,P005,Cotton T-Shirt,Apparel,1,25.58,0.05,North,web
ORD2025032201300,2025-03-22T20:21:15,C32199,P010,Gel Pen Set,Stationery,3,5.27,0.2,South,mobile
ORD2025032201301,2025-03-22T16:54:43,C22176,P004,Resistance Bands,Fitness,2,16.6,0.05,East,mobile
ORD2025032201302,2025-03-22T07:00:20,C08044,P008,Olive Oil 500ml,Grocery,4,14.32,0.05,North,web
ORD2025032201303,2025-03-22T03:17:44,C15048,P009,Notebook A5,Stationery,1,6.04,0.0,South,web
ORD2025032201304,2025-03-22T12:41:55,C12996,P002,USB-C Cable,Electronics,1,10.16,0.05,South,mobile
ORD2025032201305,2025-03-22T03:28:24,C15996,P004,Resistance Bands,Fitness,1,13.17,0.1,West,web
ORD2025032201306,2025-03-22T05:55:47,C37279,P003,Yoga Mat,Fitness,1,24.11,0.0,East,web
ORD2025032201307,2025-03-22T07:12:53,C29791,P004,Resistance Bands,Fitness,1,14.01,0.0,North,web
ORD2025032201308,2025-03-22T21:17:32,C25538,P010,Gel Pen Set,Stationery,4,4.08,0.0,West,web
ORD2025032201309,2025-03-22T16:18:20,C12716,P005,Cotton T-Shirt,Apparel,1,15.03,0.05,South,web
ORD2025032201310,2025-03-22T02:26:33,C42502,P008,Olive Oil 500ml,Grocery,2,11.01,0.0,North,web
ORD2025032201311,2025-03-22T08:32:44,C25122,P003,Yoga Mat,Fitness,1,32.52,0.1,North,mobile
ORD2025032201312,2025-03-22T00:53:22,C22971,P011,Bluetooth Speaker,Electronics,5,46.16,0.1,West,web
ORD2025032201313,2025-03-22T02:46:20,C30078,P004,Resistance Bands,Fitness,1,12.84,0.2,North,web
ORD2025032201314,2025-03-22T19:25:22,C11219,P010,Gel Pen Set,Stationery,1,5.57,0.05,South,mobile
ORD2025032201315,2025-03-22T19:53:57,C36483,P008,Olive Oil 500ml,Grocery,2,14.26,0.0,South,mobile
ORD2025032201316,2025-03-22T17:18:46,C27336,P008,Olive Oil 500ml,Grocery,2,12.27,0.0,South,mobile
ORD2025032201317,2025-03-22T12:10:00,C17876,P002,USB-C Cable,Electronics,4,14.29,0.0,West,web
ORD2025032201318,2025-03-22T18:19:15,C21804,P007,Coffee Beans 250g,Grocery,1,11.53,0.0,North,web
ORD2025032201319,2025-03-22T10:32:01,C45741,P009,Notebook A5,Stationery,2,4.95,0.0,North,mobile
ORD2025032201320,2025-03-22T19:52:06,C26935,P005,Cotton T-Shirt,Apparel,1,21.8,0.0,East,mobile
ORD2025032201321,2025-03-22T13:12:10,C07705,P004,Resistance Bands,Fitness,1,16.61,0.05,South,web
ORD2025032201322,2025-03-22T18:25:23,C20530,P008,Olive Oil 500ml,Grocery,1,9.31,0.0,West,mobile
ORD2025032201323,2025-03-22T19:16:52,C41769,P007,Coffee Beans 250g,Grocery,1,17.18,0.15,North,mobile
ORD2025032201324,2025-03-22T19:36:45,C07585,P003,Yoga Mat,Fitness,5,18.13,0.0,South,web
ORD2025032201325,2025-03-22T09:58:10,C08405,P012,Running Shoes,Apparel,2,105.21,0.0,South,store
ORD2025032201326,2025-03-22T05:45:18,C28789,P012,Running Shoes,Apparel,1,59.14,0.0,South,mobile
ORD2025032201327,2025-03-22T10:51:40,C00951,P012,Running Shoes,Apparel,2,74.69,0.0,East,web
ORD2025032201328,2025-03-22T04:13:15,C14548,P009,Notebook A5,Stationery,1,5.25,0.05,North,mobile
ORD2025032201329,2025-03-22T16:15:49,C10347,P001,Wireless Mouse,Electronics,1,27.67,0.05,North,mobile
ORD2025032201330,2025-03-22T00:11:18,C04111,P008,Olive Oil 500ml,Grocery,4,15.96,0.0,North,mobile
ORD2025032201331,2025-03-22T04:12:29,C21196,P002,USB-C Cable,Electronics,2,9.0,0.0,West,web
ORD2025032201332,2025-03-22T01:07:51,C48283,P011,Bluetooth Speaker,Electronics,1,69.88,0.05,North,web
ORD2025032201333,2025-03-22T15:26:47,C49515,P010,Gel Pen Set,Stationery,4,6.07,0.0,East,mobile
ORD2025032201334,2025-03-22T17:19:41,C33755,P001,Wireless Mouse,Electronics,2,37.68,0.05,West,web
ORD2025032201335,2025-03-22T09:17:15,C09671,P004,Resistance Bands,Fitness,2,19.33,0.0,North,mobile
ORD2025032201336,2025-03-22T21:44:30,C05096,P003,Yoga Mat,Fitness,2,31.3,0.0,West,web
ORD2025032201337,2025-03-22T11:59:10,C48326,P010,Gel Pen Set,Stationery,1,5.26,0.1,South,mobile
ORD2025032201338,2025-03-22T14:57:11,C24425,P009,Notebook A5,Stationery,1,6.01,0.0,West,store
ORD2025032201339,2025-03-22T04:32:07,C35033,P007,Coffee Beans 250g,Grocery,1,13.6,0.0,West,web
ORD2025032201340,2025-03-22T03:47:14,C48801,P006,Denim Jeans,Apparel,2,51.44,0.0,West,web
ORD2025032201341,2025-03-22T23:07:00,C38698,P010,Gel Pen Set,Stationery,4,4.0,0.0,West,web
ORD2025032201342,2025-03-22T02:08:16,C34150,P011,Bluetooth Speaker,Electronics,1,74.75,0.0,West,store
ORD2025032201343,2025-03-22T13:29:09,C43152,P005,Cotton T-Shirt,Apparel,1,22.48,0.0,West,web
ORD2025032201344,2025-03-22T20:49:10,C23696,P009,Notebook A5,Stationery,2,4.42,0.1,North,mobile
ORD2025032201345,2025-03-22T17:20:07,C17346,P003,Yoga Mat,Fitness,1,34.29,0.1,South,mobile
ORD2025032201346,2025-03-22T20:07:09,C34601,P007,Coffee Beans 250g,Grocery,1,15.72,0.1,North,store
ORD2025032201347,2025-03-22T13:43:13,C17075,P008,Olive Oil 500ml,Grocery,1,14.3,0.0,East,mobile
ORD2025032201348,2025-03-22T05:36:10,C45642,P003,Yoga Mat,Fitness,1,21.73,0.05,West,web
ORD2025032201349,2025-03-22T14:12:59,C33582,P012,Running Shoes,Apparel,2,79.6,0.0,South,web
ORD2025032201350,2025-03-22T16:58:15,C08208,P003,Yoga Mat,Fitness,1,23.34,0.0,South,web
ORD2025032201351,2025-03-22T10:54:31,C09848,P003,Yoga Mat,Fitness,2,25.88,0.0,West,web
ORD2025032201352,2025-03-22T12:57:37,C23457,P011,Bluetooth Speaker,Electronics,2,46.83,0.0,South,web
ORD2025032201353,2025-03-22T20:38:55,C06975,P009,Notebook A5,Stationery,1,8.76,0.0,East,mobile
ORD2025032201354,2025-03-22T11:45:00,C46666,P005,Cotton T-Shirt,Apparel,3,21.57,0.1,North,web
ORD2025032201355,2025-03-22T06:57:25,C02919,P011,Bluetooth Speaker,Electronics,2,82.28,0.15,South,web
ORD2025032201356,2025-03-22T03:12:04,C29443,P009,Notebook A5,Stationery,2,6.88,0.05,West,store
ORD2025032201357,2025-03-22T13:01:18,C24495,P002,USB-C Cable,Electronics,1,13.83,0.0,South,mobile
ORD2025032201358,2025-03-22T15:46:20,C28422,P009,Notebook A5,Stationery,1,4.1,0.15,North,web
ORD2025032201359,2025-03-22T07:42:03,C03955,P004,Resistance Bands,Fitness,1,18.94,0.0,South,web
ORD2025032201360,2025-03-22T17:38:31,C02052,P009,Notebook A5,Stationery,1,4.88,0.05,North,mobile
ORD2025032201361,2025-03-22T23:35:15,C08066,P009,Notebook A5,Stationery,1,5.99,0.0,West,mobile
ORD2025032201362,2025-03-22T07:48:14,C26952,P002,USB-C Cable,Electronics,5,11.19,0.05,North,web
ORD2025032201363,2025-03-22T15:29:57,C17970,P006,Denim Jeans,Apparel,2,41.78,0.0,North,mobile
ORD2025032201364,2025-03-22T22:42:37,C10287,P006,Denim Jeans,Apparel,1,64.57,0.0,East,web
ORD2025032201365,2025-03-22T10:06:28,C20211,P005,Cotton T-Shirt,Apparel,2,26.61,0.0,West,mobile
ORD2025032201366,2025-03-22T00:30:35,C11668,P012,Running Shoes,Apparel,4,96.05,0.2,West,mobile
ORD2025032201367,2025-03-22T10:57:11,C01712,P007,Coffee Beans 250g,Grocery,3,14.14,0.2,West,web
ORD2025032201368,2025-03-22T02:23:09,C05258,P002,USB-C Cable,Electronics,1,16.68,0.2,West,web
ORD2025032201369,2025-03-22T02:06:57,C19209,P002,USB-C Cable,Electronics,1,15.1,0.0,South,web
ORD2025032201370,2025-03-22T05:02:28,C02600,P010,Gel Pen Set,Stationery,1,4.61,0.2,South,mobile
ORD2025032201371,2025-03-22T12:16:17,C37945,P004,Resistance Bands,Fitness,3,21.56,0.0,South,web
ORD2025032201372,2025-03-22T04:21:04,C17633,P005,Cotton T-Shirt,Apparel,1,15.65,0.0,East,web
ORD2025032201373,2025-03-22T10:13:10,C26788,P007,Coffee Beans 250g,Grocery,2,16.59,0.0,North,mobile
ORD2025032201374,2025-03-22T00:45:38,C43681,P012,Running Shoes,Apparel,1,87.47,0.0,South,mobile
ORD2025032201375,2025-03-22T18:27:36,C29319,P010,Gel Pen Set,Stationery,2,4.16,0.1,South,store
ORD2025032201376,2025-03-22T23:53:01,C15699,P011,Bluetooth Speaker,Electronics,3,88.23,0.1,North,web
ORD2025032201377,2025-03-22T00:50:48,C46731,P001,Wireless Mouse,Electronics,1,38.38,0.0,East,web
ORD2025032201378,2025-03-22T17:01:49,C45756,P003,Yoga Mat,Fitness,1,33.41,0.15,South,web
ORD2025032201379,2025-03-22T14:07:16,C46306,P003,Yoga Mat,Fitness,3,23.72,0.0,East,mobile
ORD2025032201380,2025-03-22T19:04:05,C17901,P007,Coffee Beans 250g,Grocery,5,13.91,0.0,South,mobile
ORD2025032201381,2025-03-22T21:49:17,C46664,P003,Yoga Mat,Fitness,1,22.85,0.05,West,web
ORD2025032201382,2025-03-22T16:21:32,C10657,P012,Running Shoes,Apparel,1,55.39,0.0,East,mobile
ORD2025032201383,2025-03-22T14:44:22,C46432,P008,Olive Oil 500ml,Grocery,3,11.99,0.0,North,mobile
ORD2025032201384,2025-03-22T01:40:18,C05159,P011,Bluetooth Speaker,Electronics,1,62.57,0.0,West,mobile
ORD2025032201385,2025-03-22T19:12:41,C22543,P001,Wireless Mouse,Electronics,3,37.86,0.0,West,web
ORD2025032201386,2025-03-22T14:08:39,C22149,P003,Yoga Mat,Fitness,2,25.02,0.0,West,web
ORD2025032201387,2025-03-22T03:46:36,C09945,P004,Resistance Bands,Fitness,1,20.86,0.0,North,web
ORD2025032201388,2025-03-22T03:18:58,C20982,P008,Olive Oil 500ml,Grocery,2,11.97,0.0,South,mobile
ORD2025032201389,2025-03-22T09:25:22,C00264,P001,Wireless Mouse,Electronics,2,31.55,0.0,West,mobile
ORD2025032201390,2025-03-22T11:28:33,C25637,P009,Notebook A5,Stationery,1,7.45,0.05,East,mobile
ORD2025032201391,2025-03-22T06:18:59,C44919,P012,Running Shoes,Apparel,2,87.75,0.0,West,web
ORD2025032201392,2025-03-22T15:11:04,C05627,P006,Denim Jeans,Apparel,1,39.27,0.05,South,web
ORD2025032201393,2025-03-22T02:29:37,C13398,P003,Yoga Mat,Fitness,1,19.84,0.0,East,mobile
ORD2025032201394,2025-03-22T09:13:23,C13265,P004,Resistance Bands,Fitness,1,14.64,0.1,East,mobile
ORD2025032201395,2025-03-22T19:11:03,C36713,P007,Coffee Beans 250g,Grocery,3,11.44,0.0,South,mobile
ORD2025032201396,2025-03-22T22:52:14,C31884,P010,Gel Pen Set,Stationery,4,4.31,0.1,North,web
ORD2025032201397,2025-03-22T16:49:21,C03212,P003,Yoga Mat,Fitness,1,26.71,0.1,North,web
ORD2025032201398,2025-03-22T09:44:12,C32333,P006,Denim Jeans,Apparel,1,41.23,0.0,South,mobile
ORD2025032201399,2025-03-22T21:20:52,C12789,P009,Notebook A5,Stationery,5,6.01,0.1,West,web
ORD2025032201400,2025-03-22T11:51:08,C17158,P009,Notebook A5,Stationery,3,5.86,0.0,North,store
ORD2025032201401,2025-03-22T09:32:38,C30604,P010,Gel Pen Set,Stationery,1,4.73,0.0,North,web
ORD2025032201402,2025-03-22T16:29:09,C20636,P008,Olive Oil 500ml,Grocery,2,11.21,0.15,South,mobile
ORD2025032201403,2025-03-22T23:28:08,C02830,P001,Wireless Mouse,Electronics,1,32.7,0.1,North,mobile
ORD2025032201404,2025-03-22T17:12:44,C19196,P011,Bluetooth Speaker,Electronics,1,67.1,0.05,South,web
ORD2025032201405,2025-03-22T11:00:31,C48207,P002,USB-C Cable,Electronics,1,9.21,0.2,South,web
ORD2025032201406,2025-03-22T08:49:43,C11390,P012,Running Shoes,Apparel,3,101.47,0.05,South,mobile
ORD2025032201407,2025-03-22T22:04:58,C25936,P001,Wireless Mouse,Electronics,3,25.14,0.0,West,mobile
ORD2025032201408,2025-03-22T15:04:41,C19994,P010,Gel Pen Set,Stationery,1,4.69,0.2,West,web
ORD2025032201409,2025-03-22T11:25:13,C16131,P002,USB-C Cable,Electronics,1,16.98,0.0,South,web
ORD2025032201410,2025-03-22T11:38:30,C06034,P005,Cotton T-Shirt,Apparel,2,14.78,0.0,South,web
ORD2025032201411,2025-03-22T23:10:03,C09635,P006,Denim Jeans,Apparel,1,45.66,0.05,North,web
ORD2025032201412,2025-03-22T17:35:20,C01662,P002,USB-C Cable,Electronics,1,14.33,0.0,East,mobile
ORD2025032201413,2025-03-22T06:30:56,C14726,P003,Yoga Mat,Fitness,4,21.23,0.1,West,mobile
ORD2025032201414,2025-03-22T05:35:02,C28961,P002,USB-C Cable,Electronics,3,15.73,0.0,West,mobile
ORD2025032201415,2025-03-22T03:50:20,C33968,P011,Bluetooth Speaker,Electronics,2,87.04,0.15,North,web
ORD2025032201416,2025-03-22T04:10:42,C04990,P004,Resistance Bands,Fitness,2,12.45,0.15,South,mobile
ORD2025032201417,2025-03-22T14:51:07,C17339,P001,Wireless Mouse,Electronics,1,25.09,0.15,South,web
ORD2025032201418,2025-03-22T08:44:44,C02808,P009,Notebook A5,Stationery,3,4.96,0.0,South,web
ORD2025032201419,2025-03-22T16:02:19,C09372,P006,Denim Jeans,Apparel,1,56.07,0.1,West,web
ORD2025032201420,2025-03-22T07:38:32,C25078,P007,Coffee Beans 250g,Grocery,5,17.15,0.0,North,web
ORD2025032201421,2025-03-22T06:17:09,C09158,P012,Running Shoes,Apparel,1,107.22,0.0,East,web
ORD2025032201422,2025-03-22T20:03:12,C33228,P011,Bluetooth Speaker,Electronics,4,59.99,0.0,North,web
ORD2025032201423,2025-03-22T17:07:42,C12248,P006,Denim Jeans,Apparel,1,49.36,0.05,West,store
ORD2025032201424,2025-03-22T15:59:45,C38485,P010,Gel Pen Set,Stationery,1,5.89,0.0,South,mobile
ORD2025032201425,2025-03-22T16:38:12,C02002,P004,Resistance Bands,Fitness,2,18.43,0.2,North,mobile
ORD2025032201426,2025-03-22T01:51:48,C11264,P012,Running Shoes,Apparel,4,74.66,0.0,North,web
ORD2025032201427,2025-03-22T00:27:14,C41544,P012,Running Shoes,Apparel,1,76.97,0.1,North,web
ORD2025032201428,2025-03-22T20:02:57,C29320,P007,Coffee Beans 250g,Grocery,1,17.3,0.05,West,web
ORD2025032201429,2025-03-22T16:58:25,C31354,P011,Bluetooth Speaker,Electronics,1,58.44,0.05,East,mobile
ORD2025032201430,2025-03-22T08:55:48,C40419,P009,Notebook A5,Stationery,2,7.7,0.0,West,web
ORD2025032201431,2025-03-22T07:37:30,C27185,P008,Olive Oil 500ml,Grocery,2,14.39,0.0,West,store
ORD2025032201432,2025-03-22T11:27:51,C21425,P004,Resistance Bands,Fitness,1,21.03,0.0,South,web
ORD2025032201433,2025-03-22T00:11:49,C45843,P004,Resistance Bands,Fitness,2,16.17,0.0,South,mobile
ORD2025032201434,2025-03-22T21:02:16,C37149,P007,Coffee Beans 250g,Grocery,1,11.55,0.1,West,web
ORD2025032201435,2025-03-22T05:40:19,C08981,P010,Gel Pen Set,Stationery,4,5.22,0.15,North,store
ORD2025032201436,2025-03-22T11:47:59,C33441,P009,Notebook A5,Stationery,3,4.53,0.0,South,mobile
ORD2025032201437,2025-03-22T16:39:53,C00502,P004,Resistance Bands,Fitness,2,14.05,0.2,North,mobile
ORD2025032201438,2025-03-22T15:25:34,C01665,P012,Running Shoes,Apparel,1,98.17,0.1,East,web
ORD2025032201439,2025-03-22T17:04:14,C43815,P012,Running Shoes,Apparel,1,96.08,0.05,East,mobile
ORD2025032201440,2025-03-22T00:45:42,C04505,P008,Olive Oil 500ml,Grocery,2,11.0,0.0,East,mobile
ORD2025032201441,2025-03-22T00:21:46,C37915,P001,Wireless Mouse,Electronics,1,26.99,0.1,East,web
ORD2025032201442,2025-03-22T11:28:41,C14176,P010,Gel Pen Set,Stationery,2,5.38,0.15,West,web
ORD2025032201443,2025-03-22T06:09:25,C01001,P008,Olive Oil 500ml,Grocery,1,11.79,0.1,South,mobile
ORD2025032201444,2025-03-22T16:02:11,C04183,P011,Bluetooth Speaker,Electronics,1,76.81,0.1,South,mobile
ORD2025032201445,2025-03-22T21:10:30,C06347,P001,Wireless Mouse,Electronics,1,29.43,0.0,South,web
ORD2025032201446,2025-03-22T19:05:37,C44886,P001,Wireless Mouse,Electronics,2,27.15,0.0,West,store
ORD2025032201447,2025-03-22T15:24:52,C34613,P006,Denim Jeans,Apparel,2,64.6,0.0,South,web
ORD2025032201448,2025-03-22T15:02:05,C19688,P002,USB-C Cable,Electronics,1,15.5,0.05,West,web
ORD2025032201449,2025-03-22T23:30:06,C00790,P004,Resistance Bands,Fitness,1,14.81,0.0,West,web
ORD2025032201450,2025-03-22T22:07:36,C13282,P010,Gel Pen Set,Stationery,1,5.7,0.0,North,mobile
ORD2025032201451,2025-03-22T00:24:25,C41456,P007,Coffee Beans 250g,Grocery,2,13.16,0.0,South,mobile
ORD2025032201452,2025-03-22T13:36:01,C21707,P006,Denim Jeans,Apparel,1,60.9,0.0,South,mobile
ORD2025032201453,2025-03-22T20:57:56,C37678,P005,Cotton T-Shirt,Apparel,1,16.94,0.1,North,web
ORD2025032201454,2025-03-22T22:44:15,C02839,P009,Notebook A5,Stationery,1,6.52,0.0,East,mobile
ORD2025032201455,2025-03-22T16:12:28,C13149,P011,Bluetooth Speaker,Electronics,3,63.86,0.0,North,mobile
ORD2025032201456,2025-03-22T23:56:41,C20579,P003,Yoga Mat,Fitness,1,32.77,0.05,North,mobile
ORD2025032201457,2025-03-22T07:04:54,C07260,P005,Cotton T-Shirt,Apparel,1,24.98,0.1,North,mobile
ORD2025032201458,2025-03-22T07:47:37,C21323,P005,Cotton T-Shirt,Apparel,1,22.68,0.0,South,store
ORD2025032201459,2025-03-22T12:20:54,C33327,P008,Olive Oil 500ml,Grocery,2,12.44,0.0,West,mobile
ORD2025032201460,2025-03-22T18:16:03,C10773,P009,Notebook A5,Stationery,2,5.52,0.0,North,web
ORD2025032201461,2025-03-22T07:50:53,C46684,P008,Olive Oil 500ml,Grocery,1,14.52,0.0,East,mobile
ORD2025032201462,2025-03-22T09:50:03,C00568,P003,Yoga Mat,Fitness,1,25.66,0.05,South,store
ORD2025032201463,2025-03-22T21:02:24,C12112,P009,Notebook A5,Stationery,2,4.78,0.05,East,web
ORD2025032201464,2025-03-22T20:08:13,C19285,P005,Cotton T-Shirt,Apparel,1,24.1,0.0,East,web
ORD2025032201465,2025-03-22T07:20:28,C08677,P006,Denim Jeans,Apparel,2,53.64,0.05,North,web
